id,email,name,description,phone,url,website,logo_url,hero_url,video_vimeo,video_youtube,location,address,city,state,zip,country,created_at,jobs_count,approval_notes,approved_employer,industry_sector,relationship_to_the_vector_institute
3c2a537f-2cb8-42ca-8cb6-efd6a140f155,sami@carbontrainer.com,O2 Interactive Ltd.,<p>Full stack AI Fitness Platform.</p>,6047675787,https://talenthub.vectorinstitute.ai/employers/1148938-o2-interactive-ltd,https://www.carbontrainer.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1148938/CARBON-LOGO-black-vector-small-square.jpg,,,,"North Vancouver, BC, Canada",104-1055 Ridgewood Drive,North Vancouver,British Columbia,,Canada,2022-04-06 22:38:03 UTC,0,,Yes,Health,Startup
3c49c9f2-7446-4cbf-927b-6b735e45394f,arjola.kelly@odaia.ai,ODAIA,<p></p>,,https://talenthub.vectorinstitute.ai/employers/790071-odaia,,https://talenthub.vectorinstitute.ai/uploads/employer/logo/790071/ODAIA_logo.jpg,,,,,,,,,,2021-04-30 14:02:38 UTC,0,Startup campaign 03.2021,Yes,Technology (Information and Media),Startup
65e59945-f490-4662-b67f-14a23e9f6aa5,info@omers.com,OMERS,"<p>Founded in 1962, OMERS is a jointly sponsored, defined benefit pension plan, with 1,000 participating employers ranging from large cities to local agencies, and over half a million active, deferred and retired members. OMERS teams work in major cities across North America, Europe, Asia and more – serving members and employers and originating and managing a diversified portfolio of high-quality investments in public markets, private equity, infrastructure and real estate. OMERS had net assets of $114 billion as at June 30, 2021</p>
<p>In 2020, OMERS established an internal AI Centre of Expertise to guide and drive development in AI. Existing work in AI and machine learning has led to generating portfolio insights, optimization of business processes, deploying AI in a responsible and ethical manner, and advancing Environmental, Social and Corporate Governance (ESG) goals. OMERS is also in the process of introducing a Data and AI Academy to increase employee skill development and experience in this area. We are actively developing several AI driven products and are gearing up for the challenges that lie ahead of us- including, but not limited to MLOps and explainability.</p>",,https://talenthub.vectorinstitute.ai/employers/881085-omers,https://www.omers.com/careers,https://talenthub.vectorinstitute.ai/uploads/employer/logo/881085/omers-logo-featured-image.jpg,,,,,,,,,,2021-08-03 20:42:47 UTC,0,,Yes,Financial Services,Gold Industry Sponsor
49953e41-70df-4ec3-a4ee-37b17d8fb54f,ruidasilva@omninvention.com,Omninvention,<p>We are a Cleantech Start UP and a A.I. Digital Agency. Our dedicated team consists of expert designers and consultants.</p>,9057824663,https://talenthub.vectorinstitute.ai/employers/1137126-omninvention,https://www.omninvention.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1137126/Logo_Omninvention.png,,,,"Toronto, ON, Canada",8 Knowland Dr,Toronto,Ontario,,Canada,2022-03-30 12:37:15 UTC,0,,Yes,Technology (Information and Media),Startup
fae94321-a7e3-400f-b235-b41e8db15f4e,lucy@ondeck-ai.com,OnDeck Fisheries AI,,,https://talenthub.vectorinstitute.ai/employers/2182471-ondeck-fisheries-ai,https://www.ondeck.fish/,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2023-08-01 21:32:51 UTC,0,,Yes,Software,Startup
cc6974d2-5518-49d2-9a72-6fdeae160829,evgeny@onsiteiq.io,OnSiteIQ,"<p>OnSiteIQ is a Construction Intelligence platform for the real estate built environment. We are an early stage startup with a group of highly motivated entrepreneurs, ambitiously building the future of progress, budget, and quality intelligence for construction sites. With ground breaking technology we are reimagining how construction sites are built with more transparency, accountability, and productivity in mind.</p>",+1 212-220-3937,https://talenthub.vectorinstitute.ai/employers/966775-onsiteiq,http://www.onsiteiq.io,https://talenthub.vectorinstitute.ai/uploads/employer/logo/966775/Logo_NavyBG_.jpg,,,,"New York, NY",335 Madison Ave,New York,New York,,United States,2021-11-03 12:58:03 UTC,0,Part of SME program,Yes,Technology (Information and Media),SME Organization
e34cb74e-155f-45a4-af9c-b3afd286fd99,aitalent@vectorinstitute.ai,Ontario Brain Institute,,,https://talenthub.vectorinstitute.ai/employers/2265383-ontario-brain-institute,,https://talenthub.vectorinstitute.ai/uploads/employer/logo/2265383/Ontario-Brain-Institute-OBI.jpg,,,,,,,,,,2023-08-31 20:15:02 UTC,2,,Yes,,
e7f9874e-ae1b-499a-8d70-457a48bfbd84,steven.habbous@ontariohealth.ca,Ontario Health,"<p>We are an agency created by the Government of Ontario with a mandate to connect and coordinate our province’s health care system in ways that have not been done before, to help ensure that Ontarians receive the best possible care. We believe in patient-centred care and in health equity. And we believe in learning from the many diverse communities that make up Ontario, so we can reflect those learnings in everything we do. Our highly skilled team comes from across the province and collectively applies world class experience, knowledge and expertise to support health care professionals and to benefit all Ontarians.</p>
<p>We oversee health care delivery across the province, which includes ensuring front-line providers and other health professionals have the tools and information they need to deliver the best possible care within their communities. This also means simplifying the current system and connecting and coordinating its many complex parts in new and innovative ways. This involves keeping a close eye on how the health system is performing and providing evidence-based standards and improvements to address any gaps. And all the while, we are taking a “digital first” approach to health care – such as enabling virtual care and putting systems in place so Ontarians can access their own health records and securely share them within their circles of care.</p>
<p>Through integration, coordination, connection and clinical excellence, we are working to reduce strain on the system which will enable us to invest more resources on the care Ontarians need, and, most importantly, improve health outcomes and overall wellness for all.</p>",,https://talenthub.vectorinstitute.ai/employers/732755-ontario-health,http://www.ontariohealth.ca,https://talenthub.vectorinstitute.ai/uploads/employer/logo/732755/OH_Bil_Pos_RGB.jpg,,,,"Toronto, ON, Canada",525 University Avenue,Toronto,Ontario,,Canada,2021-03-29 14:16:30 UTC,0,,Yes,Health,Health Partner
459fe564-33ff-47db-800b-e6fc2e6bf551,info@oicr.on.ca,Ontario Institute for Cancer Research,<p></p>,,https://talenthub.vectorinstitute.ai/employers/572452-ontario-institute-for-cancer-research,,https://talenthub.vectorinstitute.ai/uploads/employer/logo/572452/OICR_logo.png,,,,,,,,,,2020-08-21 19:50:09 UTC,0,,Yes,Health,Health Partner
9341adea-24ad-48b0-bc0b-5718463420a9,media.moh@ontario.ca,Ontario Ministry of Health and Long-Term Care,,,https://talenthub.vectorinstitute.ai/employers/607335-ontario-ministry-of-health-and-long-term-care,https://www.gojobs.gov.on.ca/Search.aspx,https://talenthub.vectorinstitute.ai/uploads/employer/logo/607335/ministry-of-health-and-long-term-care-squarelogo.png,,,,,,,,,,2020-10-13 17:16:39 UTC,0,,Yes,Public Administration (i.e Gov't),Ontario Provincial Government
526b90a4-ce4c-48c6-a5f9-09cf4ab0f177,hossam.gaber@uoit.ca,Ontario Tech University,,,https://talenthub.vectorinstitute.ai/employers/530814-ontario-tech-university,https://ontariotechu.ca/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/530814/Ontario-Tech-University.jpg,,,,,,,,,,2020-06-19 17:55:10 UTC,0,,Yes,Education,Canadian University
13ad3622-a8fb-4f5f-a260-79c5c4945c99,amcdonald@versantventures.com,Oracle Therapeutics,,4167203779,https://talenthub.vectorinstitute.ai/employers/1255494-oracle-therapeutics,,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1255494/Oracle_Therapeutics_Logo.jpg,,,,"Toronto, ON, Canada","101 College Street, Heritage Building, Suite 340",Toronto,Ontario,,Canada,2022-06-09 16:37:21 UTC,0,,,,
4449d33c-2428-4e2d-bed8-d57b82e8d23a,rachel@overjet.ai,Overjet,"<p>Transforming dental care. Powered by AI. </p>
<p>Overjet empowers dental payers and providers to deliver the best patient care. We use cutting-edge computer vision, data science, and dental research to enable patient-focused and evidence-based care delivery. </p>
<p>The company was founded by PhD's from MIT and dentists from Harvard School of Dental Medicine and incubated at the Harvard Innovation Labs. The team is dedicated to solving the most challenging problems in dentistry to improve care for millions of patients. <br></p>
<p></p>",,https://talenthub.vectorinstitute.ai/employers/942776-overjet,http://www.overjet.ai,https://talenthub.vectorinstitute.ai/uploads/employer/logo/942776/Logo_onlyTooth_Color.png,,,,,,,,,,2021-10-08 16:06:00 UTC,0,,Yes,Health,SME Organization
e0d08ab9-5e93-4f4d-98a9-ce99933a8708,pakshebrands@gmail.com,pakshebrands,"<p>Online Grocery Shopping and Online Supermarket in India</p>
<p><a href=""https://www.multimegamart.in/"" rel=""noopener noreferrer nofollow"">Multi Mega Mart</a> such a platform that provides essential items in the house so that the budget of the house is not disturbed and by getting the items of daily need at wholesale rate, some savings along with earning can be earned. The objective of Multi Mega Mart is to reach all the household items to the people at Wholesale Rates so that some savings can be made along with shopping.<br><br>Homoeopathy Doctor in Gurgaon Find Best Homeopathic Doctor Clinic in Gurgaon. Dr. Amita is known as one of the<a href=""https://www.acehomoeopathy.in/"" rel=""noopener noreferrer nofollow""> Best Homeopathy Doctors in Gurgaon </a>New Railway Road, near Bus stand, near Sushant Lok, DLF, Golf Course Road Sector-56,57, 53, 54, for treatment. Call:9953477319 for fix an appointment with Homeopathic specialist in Gurgaon.<br><br>Nutritionist in Gurgaon Looking for best nutritionists and dietician in Gurgaon? Get the best diet plans from top Dietitians and <a href=""https://www.tickmyhealth.com/"" rel=""noopener noreferrer nofollow"">Nutritionists in Gurgaon</a>, Weight Loss Doctors in Gurgaon, near sector 38, Near Malibu Town, Sohna Road, Golf Course Road, DLF, Central Park, etc.<br><br>Health, History & Lifestyle Blogs by Professionals Guide Book to Life is the best place to read all amazing blogs on health, beauty, lifestyle tips, and history. <a href=""https://www.guidebooktolife.com/"" rel=""noopener noreferrer nofollow"">Health, History & Lifestyle Blogs by Professionals</a>.<br><br><a href=""https://namohfurniture.com/"" rel=""noopener noreferrer nofollow"">Namoh Luxury Furniture</a> At Namoh we are committed that you carry home or office not only the style but a Feeling of love, care and emotions for yourself, family and staff.</p>",,https://talenthub.vectorinstitute.ai/employers/1143250-pakshebrands,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2022-04-03 19:59:58 UTC,0,Not based in Canada,,,Not Affiliated
afa036bc-b641-462a-ad47-a011533e3806,sneha@parallelz.com,Parallelz,,,https://talenthub.vectorinstitute.ai/employers/1049237-parallelz,http://www.parallelz.com,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/1049237/image__1_.png,,,,,,,,,2022-01-21 23:01:55 UTC,0,,,,
c83a05d9-82df-480b-9b26-8dbdfb3ce5ee,chris@peoplemachine.ca,People Machine,"<p>People Machine is a boutique search firm specializing in the placement of top talent in Big Data, AI & ML and Mobile & Digital.</p>",416.455.3740,https://talenthub.vectorinstitute.ai/employers/960587-people-machine,http://www.peoplemachine.ca,https://talenthub.vectorinstitute.ai/uploads/employer/logo/960587/People-Machine-logo-C.jpg,,,,"Toronto, ON, Canada",101 Belsize Dr.,Toronto,Ontario,,Canada,2021-10-27 21:27:39 UTC,0,3rd party recruitment firm - ineligible,No,Technology (Information and Media),Not Affiliated
6702b541-3ede-4609-8290-b55254341f78,marketing@myperch.io,Perch,"<p>Perch is on a mission to help Canadians get into the real estate market sooner and build wealth. As an award-winning <a href=""http://www.myperch.io"" rel=""noopener noreferrer nofollow"">digital mortgage brokerage</a>, Perch’s online platform enables Canadians to make data-driven decisions to save money on their mortgage and easily access their home equity. Along with the support of a dedicated team of real estate and mortgage professionals, users can take control of their homeownership journey, from pre-approvals to mortgage renewals and everything in between.</p>
<p>Founded in 2018, Perch is based in Toronto and currently available to residents across Canada, including Quebec.</p>",1-844-415-8263,https://talenthub.vectorinstitute.ai/employers/1840661-perch,http://www.myperch.io,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1840661/Primary_-_White_on_Green.jpg,,,,"Toronto, ON, Canada","100 College St, Suite 150",Toronto,Ontario,,Canada,2023-03-28 20:16:35 UTC,0,,Yes,Financial Services,Startup
3b53a5d0-cdae-4873-9608-6d2b1ab9bab5,pgadentistrywpb@gmail.com,PGA Dentistry,"<p>We’re all about quality, comfortable care at PGA Dentistry. Led by two experts in dentistry, Dr. Ajmo and Dr. Wyatt work together to provide a dental experience like never before. We offer all forms of advanced dentistry in one state-of-the-art office. PGA Dentistry is proud to provide cosmetic, restorative, and general dentistry at one convenient location. We know you look for certain qualities in a dentist, and we’re confident that we meet every one. We won’t settle for anything less than perfection, which is why we have a prestigious team, the latest innovative dental technology, and a spa-like environment. Our office also offers convenient financing options to help you get the smile of your dreams. When you’re ready to schedule an appointment, a member of our staff is ready to assist you!<br></p>",(561) 556-6178,https://talenthub.vectorinstitute.ai/employers/1011982-pga-dentistry,https://pgadentistry.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1011982/pgadentistry_logo.png,,,,,7100 Fairway Dr #59,,,,,2021-12-20 06:20:58 UTC,0,"Florida, US based dental organization.",No,Health,Not Affiliated
63705c1f-f82a-4ef3-b55f-54dada83e7db,javier@phenomic.ai,Phenomic AI,"<p>Phenomic's mission is improving patient outcomes with new medicines against the tumor stroma, a barrier that surrounds cancer and stops today's medicines working. We're just using machine-learning and a massive amount of data to get there faster. <a href=""https://phenomic.ai/"" rel=""noopener noreferrer nofollow"">https://phenomic.ai/</a></p>",,https://talenthub.vectorinstitute.ai/employers/1106079-phenomic-ai,https://phenomic.ai/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1106079/phenomic_icon.png,,,,,,,,,,2022-03-08 02:56:48 UTC,0,SME based in Toronto,Yes,Health,SME Organization
5851e3d6-733d-4574-8e98-d67e3eb7f043,afernandes@pictonmahoney.com,Picton Mahoney Asset Management ,"<p>Picton Mahoney Asset Management (“PMAM”) was founded in 2004 to provide unique investment solutions to institutional, retail and high net worth investors in Canada and around the world. We are proud to say that we are 100% employee-owned and manage approximately $10 billion in sub-advisory, pension plan and hedge fund assets on behalf of our clients. We are honoured to make the ranks as one of Canada’s Top-8 Employers as recognized through Great Place to Work™ in 2020 and 2021, Canada’s 2020 and 2021 Best Workplaces™ in Financial Services & Insurance, 2021 Best Workplaces™ for Women, 2021 Best Workplaces for Inclusion, and 2020 and 2021 Best Workplace™ in Ontario. The core values at Picton Mahoney guide the employee experience and contribute to the culture which fosters strong, transparent relationships.</p>",,https://talenthub.vectorinstitute.ai/employers/1878862-picton-mahoney-asset-management,https://www.pictonmahoney.com/default.aspx,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1878862/Picton_Mahoney_Logo.jpg,,,,"Toronto, ON, Canada","33 Yonge St #830, Toronto, ON M5E 1G4",Toronto,Ontario,,Canada,2023-04-13 18:41:39 UTC,0,,Yes,Financial Services,SME Organization
028a550d-2c89-4aa8-94b7-5070d489db41,ebathija@pinterest.com,Pinterest,"<p><strong>About Pinterest</strong>:  </p>
<p>Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. In your role, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping Pinners make their lives better in the positive corner of the internet.</p>
<p>As a research intern at Pinterest Labs, you’ll work on tackling new challenges in machine learning and artificial intelligence. You’ll conduct research that can be applied across Pinterest engineering teams and engage in external collaborations and mentoring, while also performing research in any of the following areas: image recognition, user modeling, recommender systems, natural language processing, and big data analytics. We offer a 16-week summer internship program in our Toronto office.<br></p>
<p><strong>What you’ll do:</strong></p>
<ul>
<li>Contribute to cutting-edge research in machine learning and artificial intelligence that can be applied to Pinterest problems</li>
<li>Collect, analyze, and synthesize findings from data and build intelligent data-driven model</li>
<li>Write clean, efficient, and sustainable code</li>
<li>Use machine learning, natural language processing, and graph analysis to solve modeling and ranking problems across discovery, ads and search</li>
<li>Scope and independently solve moderately complex problems</li>
<li>Take proactive ownership over the completion and quality of your tasks and project with minimal guidance from your mentor, manager, and peers.</li>
</ul>
<p><strong>What we’re looking for:</strong></p>
<ul>
<li>Working towards a PhD in Computer Science, ML, NLP, Statistics, Information Sciences or related field</li>
<li>Mastery of at least one systems languages (Java, C++, Python) or one ML framework (Tensorflow, Pytorch, MLFlow)</li>
<li>Experience in research and in solving analytical problems</li>
<li>Strong communicator and team player. Being able to find solutions for open-ended problems.</li>
</ul>
<p><strong>Preferred Qualifications:</strong></p>
<ul>
<li>Publications in machine learning, AI, data science, data analytics, statistics, or related technical fields</li>
<li>Strong passion for research and for answering hard questions with research</li>
<li>Passion for applied ML and the Pinterest product</li>
</ul>
<p></p>",,https://talenthub.vectorinstitute.ai/employers/954746-pinterest,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2021-10-21 20:39:21 UTC,0,,No,Technology (Information and Media),Not Affiliated
75e7be33-b1fc-474b-9b55-022983c60e0e,karina.gasbarrino@plakk-ai.com,PLAKK Inc,,(647) 985-3113,https://talenthub.vectorinstitute.ai/employers/1522476-plakk-inc,https://plakk-ai.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1522476/PLAKK_logo.png,,,,"Montreal, Quebec H3H 2T4, Canada","1250 Guy St, ",Montreal,Quebec,H3H 2T4,Canada,2022-11-03 02:18:56 UTC,0,FastLane partner,Yes,Health,SME Organization
442dc6a5-f499-4f4a-89d0-e245c16d26a5,test@test.com,PolyML,"Founded in 2018, Polyalgorithm Machine Learning Inc (PolyML) is an artificial intelligence (AI) company that specializes in extracting valuable predictive insights from challenging and complex data. Our approach is deeply rooted in advanced mathematics and data science. Our technology stack is entirely proprietary, built from the ground-up and ranges from highly optimized implementations of classic methodologies to powerful and innovative tools and algorithms of our own design.",5195721579,https://talenthub.vectorinstitute.ai/employers/1940146-polyml,https://polyml.com/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/1940146/2509006-6430b26cb079d.jpeg,,,,"Waterloo, Ontario N2L 5C6, Canada","572 Weber Street North, ",Waterloo,Ontario,N2L 5C6,Canada,2023-05-09 21:37:30 UTC,0,FastLane partner,Yes,Software,SME Organization
a587cbe8-d782-41a1-a1ff-97747418c3ee,ec@poppy.com,Poppy Health,"<p>Poppy is the world’s only pathogen sensing and protection network.</p>
<p>Poppy offers a new way to continuously monitor workplaces for SARS-CoV-2 and other pathogens that affect employee health and productivity.</p>
<p>Poppy’s subscription-based service monitors air and surfaces every day where we work, shop, and play. Using highly accurate genomic sequencing and molecular assays, Poppy detects and identifies over 3000+ pathogens and pests -- including SARS-CoV-2, influenza, food-borne bacteria, multi-drug resistant bacteria, invisible molds, and pests like termites, bed bugs, Lyme disease-carrying ticks, among others.</p>
<p>Using Poppy’s monitoring, alerts and expert-curated recommended actions, organizations can track the effectiveness of their COVID-19-related investments and mitigate risks to their staff and business. Most of all, Poppy provides continuous peace-of-mind for everyone sharing spaces.</p>
<p>Founded in San Francisco in 2019, Poppy is launching to customers in North America this fall.</p>",650 388 8872,https://talenthub.vectorinstitute.ai/employers/589943-poppy-health,https://www.poppy.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/589943/Poppy_Red_20200821__MarkOnly.png,,,,"Toronto, ON, Canada",236 Ashdale Ave,Toronto,Ontario,,Canada,2020-09-17 13:09:08 UTC,0,,No,Health,Not Affiliated
a1519bcb-e04d-40aa-a741-57fa5bede917,patrick.yau@uhnresearch.ca,Princess Margaret Cancer Centre,,,https://talenthub.vectorinstitute.ai/employers/1418851-princess-margaret-cancer-centre,https://www.uhnresearch.ca/institutes/pm,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,"Toronto, ON M5G 2M9, Canada",610 University Avenue ,Toronto,Ontario,M5G 2M9,Canada,2022-09-07 17:31:12 UTC,0,"Incomplete form, revisit later",Yes,Health,Health Partner
794fa015-c18b-4db2-81fe-48d5b1da97ba,michael.hoffman@utoronto.ca,Princess Margaret Cancer Centre,"<p>
      The
      <a href=""https://hoffmanlab.org/"" rel=""noopener noreferrer nofollow"">Hoffman Lab</a> at the
      <a href=""http://www.theprincessmargaret.ca/"" rel=""noopener noreferrer nofollow"">Princess Margaret
        Cancer Centre</a> and
        the <a href=""http://www.utoronto.ca/"" rel=""noopener noreferrer nofollow"">University of
        Toronto</a> seeks new members for our team. We develop
        machine learning techniques to better understand chromatin
        biology. These models and algorithms transform
        high-dimensional functional genomics data into interpretable
        patterns and lead to new biological insight. A key focus of
        the lab is to train a new generation of computational
        biologists.</p>
<p>
      The Princess Margaret Cancer Centre is a teaching hospital and
      research institute
      affiliated with the <a href=""http://www.utoronto.ca/"" rel=""noopener noreferrer nofollow"">University of Toronto</a>. It has the largest
      cancer research program in Canada. It is a component of the
      <a href=""http://www.uhn.ca/"" rel=""noopener noreferrer nofollow"">University Health Network</a>, Canada's largest hospital.
    </p>
<p>The Hoffman Lab is part of a centre for cancer epigenomics at
    the Princess Margaret. There are ample opportunities for
    collaboration and scientific exchange with a large community of
    genomics, computational biology, and machine learning groups at
    the University of Toronto and associated institutions, such
    as <a href=""http://www.sickkids.ca/"" rel=""noopener noreferrer nofollow"">The Hospital for Sick
    Children</a>.
    </p>
<p>We emphasize the development of research skills for all lab
    members. Some skills we will help you train in: biological
    knowledge, machine learning techniques, programming, scientific
    project management, oral presentations, written communication,
    scientific publication, grant writing. Michael meets with lab
    members weekly to discuss research progress and training needs.
    Lab members receive a written evaluation three times annually.
    </p>
<p>We particularly encourage candidates who are women or
    members of underrepresented minorities.<br>
    </p>",,https://talenthub.vectorinstitute.ai/employers/345774-princess-margaret-cancer-centre,https://hoffmanlab.org/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/345774/uhn-pm-signage-logo.png,https://talenthub.vectorinstitute.ai/uploads/employer/hero/345774/uhn-pm-signage-logo.png,,,"Toronto, ON, Canada",Princess Margaret Cancer Research Tower 11-311,Toronto,Ontario,,Canada,2019-12-06 23:46:53 UTC,0,,Yes,Health,Health Partner
e9f62d13-8068-4606-87a9-a303d766bea9,shray@proco.io,Proco,,4168239044,https://talenthub.vectorinstitute.ai/employers/2223400-proco,http://www.proco.io,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,"Oakville, ON, Canada",,Oakville,Ontario,,Canada,2023-08-16 15:36:24 UTC,0,,Yes,Software,Startup
b88e1a8a-31eb-4ccf-a473-50cfc5d976f2,erik@koning.ca,Promovere,<p></p>,,https://talenthub.vectorinstitute.ai/employers/672384-promovere,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2021-01-30 20:02:34 UTC,0,No CA presence,No,Professional Services (e.g Consulting),Not Affiliated
f1122fd0-7690-4399-a268-0b368202bd10,lucas@proteinqure.com,ProteinQure Inc,"<p>At ProteinQure, we are building a computational platform for design of protein therapeutics. Our mission is to help to create a world where drugs are engineered, not discovered. We work on treatments for cancer, diabetes, asthma, and cardiovascular diseases, among others, and partner with industry leaders in drug discovery to generate novel therapeutics outside of the conventional chemical space. We work with three of the 25 largest pharma companies in the world to help advance chemical matter that has never been see before.<br><br>Our technology combines computational biophysical models with statistical and machine learning approaches to enable us to search across vast spaces of protein therapeutics. We build and deploy these computational modules using a scalable cloud computing infrastructure and complement their predictions with results from wet lab experiments. We utilize advanced computing architectures based on high-performance GPUs, TPUs and investigate novel methodologies in biophysical modelling.</p>",6472489772,https://talenthub.vectorinstitute.ai/employers/971705-proteinqure-inc,http://www.proteinqure.com,https://talenthub.vectorinstitute.ai/uploads/employer/logo/971705/logo.png,,,,,"119 Spadina Ave, Suite 304",,,,,2021-11-10 01:13:14 UTC,0,SME based in Toronto,Yes,Health,SME Organization
3fc4777a-e2f5-4491-9f5a-25f37d4fc48b,info@pwc.ca,PwC,"<p>Create your future at PwC Canada. We have opportunities to be part of a diverse and inclusive culture where everyone supports each other, can bring their whole selves to work and find a sense of belonging. We provide opportunities to innovate, grow as a professional, work flexibly and lead teams.<br></p>
<p> <br>PwC Canada has more than 7,600 partners and staff nationwide. With more than 100 years of excellence in Canada, we provide actuarial, assurance, cybersecurity, privacy and financial crime, deals, management and technology consulting, risk assurance and tax services.<br> <br>As a member of the PwC global network, which includes more than 276,000 people in 157 countries, we work to provide clients with the best of our collective thinking, experience and solutions to build trust in society and solve important problems.<br> <br>We’re passionate about making a difference for our clients and each other. As jobs are changing, we’re changing with them and investing in digitally upskilling our people. We care about the health and wellbeing of our people—so we let them choose the benefits that make the most sense for them. We invite you to join us and discover how the skills, insights and connections you develop will help you shine and benefit you for life.<br><br></p>
<p> </p>",,https://talenthub.vectorinstitute.ai/employers/298820-pwc,https://www.pwc.com/ca/en/careers.html,https://talenthub.vectorinstitute.ai/uploads/employer/logo/298820/pwc-logo_1_.jpg,,,,,,,,,,2019-10-09 16:05:23 UTC,0,,Yes,Professional Services (e.g Consulting),Gold Industry Sponsor
72590486-861e-4901-95f9-3c00796b4eec,info@queensu.ca,Queen's University,<p></p>,,https://talenthub.vectorinstitute.ai/employers/660094-queen-s-university,https://www.queensu.ca/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/660094/Queens_University_logo.jpg,,,,"Kingston, ON, Canada",,Kingston,Ontario,,Canada,2021-01-09 23:23:17 UTC,0,,Yes,Education,Canadian University
f0c06a40-b357-46f2-bba2-306ce3dff8e3,timothyjwhite89@gmail.com,Randomizer Ltd,,,https://talenthub.vectorinstitute.ai/employers/1737190-randomizer-ltd,,https://talenthub.vectorinstitute.ai/assets/main/employer/fallback/default-fa2f9950be6d195ce129d791e68531fbaf632949d1549f523363dbe7944dfaea.png,,,,,,,,,,2023-02-10 08:53:35 UTC,0,,No,,Not Affiliated
724c064f-62fc-459e-a083-7a48e780593b,reshmi.raveendran@rbc.com,RBC,"<p>If it exists in tech, it exists at RBC. As Canada’s largest bank, our purpose is to help clients thrive and communities prosper. We apply imagination and insight to cutting-edge technology to create products, services and solutions that improve human experiences.</p>
<p>Fueled by technology disruption and RBC’s size and scale, the amount of data that flows through the organization every day creates opportunities that don’t exist yet. Whether it’s Borealis AI developing tools to promote responsible AI, using data to tackle solutions for climate change or our Data and Analytics team applying cutting-edge machine learning models, we are driving new value propositions through data every day. We’re investing in artificial intelligence (AI), machine learning and data engineering to deliver new outcomes for our clients while maintaining trust and safety.</p>
<p>We’re on a fundamental journey to change what we do to thrive in a new world of work. As we strive every day to stay ahead of the changing behaviours of our customers, we’re building a team that’s ready to learn, adapt and imagine new solutions.</p>
<p>Borealis AI is RBC’s AI research centre, which builds AI-enabled products using state-of-the-art machine learning and seeks to address the biggest challenges in financial services.</p>
<p>For more information on what’s it like to work at RBC and to explore our current tech opportunities check out: https://jobs.rbc.com/tech.<br><br></p>
",,https://talenthub.vectorinstitute.ai/employers/294574-rbc,https://jobs.rbc.com/ca/en/,https://talenthub.vectorinstitute.ai/uploads/employer/logo/294574/RBC_rgbP.jpg,https://talenthub.vectorinstitute.ai/uploads/employer/hero/294574/AdobeStock_270015820.jpeg,,,,,,,,,2019-09-25 21:22:36 UTC,3,,Yes,Financial Services,Platinum Industry Sponsor
